date,Japan,China,United States of America,South Korea,United Kingdom,Germany,France
2020/1/5,2520867.4,90051.84,275882.64,94787.23,,,
2020/1/6,2205192.07,63313.21,244086.19,124382.66,,,
2020/1/7,1912990.18,475767.29,205250.37,94074.12,,,
2020/1/8,1783360.22,402347.43,197476.25,90708.73,,,
2020/1/9,1871191.36,205968.29,296120.57,89839.66,,,
2020/1/10,2147050.96,134883.73,377028.25,122683.8,,,
2020/1/11,1870699.24,94772.95,298272.16,135003.32,,,
2020/1/12,2243423.97,76274.18,259307.14,117072.19,,,
2020/1/13,1595359.93,60127,181860.55,92785.53,,,
2020/1/14,1149857.15,85659.2,212460.07,93425.42,,,
2020/1/15,1149120.94,80613.51,148438.27,60985.99,,,
2020/1/16,721238.85,50202.27,174980.4,59086.76,,,
2020/1/17,465866.06,46284.15,197331.27,49515.45,,,
2020/1/18,434704.66,43655.54,160221.6,52581.17,,,
2020/1/19,352628.23,43737.15,117179.38,40450.21,,,
2020/1/20,127949.96,46562.83,89327.08,33403.71,,,
2020/1/21,141768.01,44487,79996.27,38931.08,,,
2020/1/22,242676.5,29938.1,90521.15,51181.82,,,
2020/1/23,364767.49,35284.36,86838.57,62605.76,,,
2020/1/24,415733.45,652723.4,53674.66,59505.74,,,
2020/1/25,439878.52,842833.54,32074.23,51036.68,,,
2020/1/26,333765.48,561195.43,54024.64,46509.57,,,
2020/1/27,255620.17,366131.51,72579.29,40084.66,,,
2020/1/28,303537.36,330699.85,82016.19,37190.22,,,
2020/1/29,272794.16,334588.98,88411.27,25110.1,,,
2020/1/30,239836.28,296546.96,92933.98,24686.49,,,
2020/1/31,372064.57,203487.3,118971.92,31438.71,,,
2020/2/1,681772.85,294842.98,125396.22,37678.24,,,
2020/2/2,521353.6,223574.78,158508.5,26403.23,,,
2020/2/3,358847.93,126571.63,195540.92,23214.93,,,
2020/2/4,491932.68,94503.21,144628.44,38180.93,,,
2020/2/5,583222.62,94661.48,163186.54,51955.43,,,
2020/2/6,609536.2,91616.17,194539.03,50262.27,,,
2020/2/7,637243.36,83420.26,241539.13,49273.78,,,
2020/2/8,613725.39,59196.39,226694.8,50062.59,,,
2020/2/9,493869.52,34801.9,188010.78,44329.82,,,
2020/2/10,554457.87,27010.33,174996.64,41188.9,,,
2020/2/11,1724490.57,26591.07,138973.96,42282.89,,,
2020/2/12,2434173,348650.56,142372.96,40301.55,,,
2020/2/13,2126658.81,261486.75,136851.06,41465.73,,,
2020/2/14,2589955.12,152297.64,140843.81,42344.91,,,
2020/2/15,1730195.37,97585.27,125041.27,43436.97,,,
2020/2/16,1543579.54,62445.61,115884.9,32324.25,,,
2020/2/17,1456914.68,42935.48,171890.02,29863.73,,,
2020/2/18,1183088.63,31427.5,240838.64,26901.39,,,
2020/2/19,1340554.53,35797.26,187799.43,12149.59,,,
2020/2/20,1220121.23,33124.29,159741.83,13276.4,,,
2020/2/21,1326489.03,30754.25,176267.63,12005.6,,,
2020/2/22,1377662.24,38495.81,162585.91,10382.13,,,
2020/2/23,1353563.23,36634.12,171370.17,19350.64,,,
2020/2/24,855457.06,20294.66,155070.45,28942.71,,,
2020/2/25,727983.79,20754.71,144126.65,46708.87,,,
2020/2/26,1598109.59,19467.16,138809.25,35291.8,,,
2020/2/27,1534213.38,23392.24,136532.98,39965.65,,,
2020/2/28,1355576.89,487953.34,139943.69,41993.48,,,
2020/2/29,1493357.18,317966.11,141156.05,52772.08,,,
2020/3/1,2143783.27,198357.37,125755.14,37959.06,,,
2020/3/2,969965.15,91852.55,93619,22498.58,,,
2020/3/3,515067.9,88037.54,85403.35,19518.13,,,
2020/3/4,538267.8,72335.74,75637.26,13756.04,,,
2020/3/5,984102.74,64882.59,115956.48,14718.48,,,
2020/3/6,1797668,75910.45,136049.12,14153.07,,,
2020/3/7,1890074.11,74706.82,110024.34,16003.03,,,
2020/3/8,1586446.47,61569.13,100865.12,11710.3,,,
2020/3/9,1643202.76,51267.7,116081.17,15541.09,,,
2020/3/10,1269427.21,39082.58,118260.09,22984.91,,,
2020/3/11,1304475.86,33447.99,124537.22,26214.43,,,
2020/3/12,1134594.45,24372.01,129712.7,36667.56,,,
2020/3/13,1514038.03,148416.68,151495.51,49832.93,,,
2020/3/14,1746386.78,123667.12,134182.72,41495.13,,,
2020/3/15,1951806.78,69540.58,106218.13,37009.02,,,
2020/3/16,914572.08,42235.51,90771.52,34221.25,,,
2020/3/17,812437.22,29065.97,92027.53,34192.13,,,
2020/3/18,857724.06,27793.64,93672.16,32424.39,,,
2020/3/19,793410.85,23131.76,87086.3,24625.08,,,
2020/3/20,661369.04,288801.61,94380.37,27470.28,,,
2020/3/21,469175.33,217934.83,106347.67,25271.54,,,
2020/3/22,379376.61,116416.11,108203.61,21817.26,,,
2020/3/23,364161.14,74151.41,88245.19,18159.09,,,
2020/3/24,349797.12,57785.87,99741.21,16852.5,,,
2020/3/25,630343.54,40797.09,90846.95,19139.94,,,
2020/3/26,1272075.15,32819.18,191943.17,17230.34,,,
2020/3/27,2403046.24,29257.92,272664.12,16440.15,,,
2020/3/28,2843793.15,25905.13,156826.95,16287.69,,,
2020/3/29,1373932.63,23905.54,134230.21,13774.76,,,
2020/3/30,609016.44,22969.95,109188.52,14573.92,,,
2020/3/31,831343.17,27647.35,121847.73,32382.89,,,
2020/4/1,1094611.21,74748.76,149712.33,50103.29,,,
2020/4/2,853092.06,54932.68,194841.67,33573.14,,,
2020/4/3,1180336.84,50539.1,212614.23,33832.45,,,
2020/4/4,1005077.79,46269.81,143097.76,31940.13,,,
2020/4/5,846517.22,29734.24,113929.38,26836.48,,,
2020/4/6,566729.16,22006.63,88016.97,20055.02,,,
2020/4/7,584625.12,20160.55,83520.17,16065.9,,,
2020/4/8,925653.68,25711.03,79916.82,18131,,,
2020/4/9,1569664.47,27827.53,77650.67,17587.71,,,
2020/4/10,2410598.66,34895.43,118010.39,23746.73,,,
2020/4/11,2015383.51,27625.02,121237.92,23335.42,,,
2020/4/12,1759839.36,21479.38,104834.22,24403.73,,,
2020/4/13,770268.97,23065.47,82685.49,23406.29,,,
2020/4/14,656381.64,21698.7,107990.55,28475.94,,,
2020/4/15,641281.22,26768.98,139194.54,24717.71,,,
2020/4/16,2276522.12,959390.9,95670.48,20848.59,,,
2020/4/17,1864178.25,608263.39,75939.18,23300.33,,,
2020/4/18,1508468.77,423514.09,61237.43,23859.11,,,
2020/4/19,1273675.98,235200.22,92507.79,19135.73,,,
2020/4/20,1272664.32,111718.95,100782.53,16259.57,,,
2020/4/21,1209866.71,85118.22,118219.85,12523.39,,,
2020/4/22,881789.08,61610.24,112567.9,12777.29,,,
2020/4/23,903967.78,74623,291761.73,10541.42,,,
2020/4/24,934664.76,65117.86,351063.05,12573.82,,,
2020/4/25,2050814.4,54158.56,248760.59,15103.78,,,
2020/4/26,2476533.46,40292.35,181749.47,25205.8,,,
2020/4/27,1306454.63,30129.83,147374.58,36485.78,,,
2020/4/28,1477117.98,27735.72,163905.75,58798.35,,,
2020/4/29,1909080.62,28716.5,178727.67,67088.32,,,
2020/4/30,3183852.27,61637.05,195535.21,86130.78,,,
2020/5/1,3769252.35,63341.69,168668.17,71145.66,,,
2020/5/2,2168371.39,45342.59,121417.49,47631.09,,,
2020/5/3,2126384.96,30045.47,106974.3,31729.17,,,
2020/5/4,1971012.02,73646.79,89286.41,24703.49,,,
2020/5/5,1739710.58,70775.93,68721.03,29044.83,,,
2020/5/6,1443065.83,47221.46,56985.45,18285.64,,,
2020/5/7,1194669.28,30009.04,74264.27,16726.24,,,
2020/5/8,1656605.78,27275.88,84129.63,20519.6,,,
2020/5/9,1456946.64,21267.79,63957.86,24935.72,,,
2020/5/10,1389149.38,16561.4,52186.1,27586.58,,,
2020/5/11,1000174.19,32413.01,44733.11,22804.38,,,
2020/5/12,822512.08,28510.59,44544.31,18473.65,,,
2020/5/13,614771.27,31827.07,100256.84,19248.07,,,
2020/5/14,319302.91,21956.01,147977.52,15260.71,,,
2020/5/15,347236.86,18551.17,108545.1,17131.36,,,
2020/5/16,407432.31,18528.26,83782.52,18592.36,,,
2020/5/17,331892.17,17633.82,71834.16,14143.51,,,
2020/5/18,225461.22,214327.05,64844.94,11714.42,,,
2020/5/19,178127.63,150307.87,87601.79,10911.86,,,
2020/5/20,134643.1,79739.08,103946.02,11774.19,,,
2020/5/21,127555.19,50367.3,85834.5,10725.07,,,
2020/5/22,132739.09,34008.9,88110.59,10418.09,,,
2020/5/23,135513.68,23794.02,84187.94,10381.45,,,
2020/5/24,824050.84,21088.67,67786.82,13784.67,,,
2020/5/25,2010259.79,23150.97,55373.52,18895.11,,,
2020/5/26,2001327.4,16851.55,87038.25,25259.57,,,
2020/5/27,1852899.72,18469.41,149925.08,23555.21,,,
2020/5/28,1961382.16,11699.11,152138.5,23937.59,,,
2020/5/29,2050570.76,13336.8,125826.71,24115.6,,,
2020/5/30,1781549.31,11187.8,118184.88,22084.78,,,
2020/5/31,2065838.29,11313.42,132938.25,24930.25,,,
2020/6/1,2591227.23,38159.2,113258.39,22130.94,,,
2020/6/2,1259365.1,37447.52,307981.64,17945.21,,,
2020/6/3,931849.78,29884.65,462180.34,12190.58,,,
2020/6/4,864353.03,23732.35,370312.58,9925.96,,,
2020/6/5,673327.15,23762.72,326040.71,11588.44,,,
2020/6/6,1046675.93,26590.48,293732.42,9755.94,,,
2020/6/7,1007329.16,25200.66,269004.85,7919.88,,,
2020/6/8,1844620.73,20492.98,243699.11,24586.29,,,
2020/6/9,1963413.7,22329,124986.87,58806.98,,,
2020/6/10,1571306.55,17680.38,118683.52,104031.17,,,
2020/6/11,780063.55,15884.24,123101.5,77212.21,,,
2020/6/12,1456256.06,17266.05,112565.16,80917.91,,,
2020/6/13,1700580.59,18303.2,79472.74,81506.74,,,
2020/6/14,2180446.2,18973.45,76815.54,87918.88,,,
2020/6/15,1587960.01,21287.75,65272.48,89064.35,,,
2020/6/16,1561597.64,20765.33,68417.09,62629.13,,,
2020/6/17,1170984.4,14294.21,56063.89,18277.58,,,
2020/6/18,1164432.98,10805.6,116437.32,19094.46,,,
2020/6/19,1153999.59,8740.23,119703.6,16591.68,,,
2020/6/20,1360354.94,8200.66,91026.29,15470.36,,,
2020/6/21,1524853.25,8282.96,76883.53,12055.54,,,
2020/6/22,1190078.27,10615.98,110703.33,10622.39,,,
2020/6/23,769045.22,9658.03,196345.01,15702.73,,,
2020/6/24,793435.86,10056.52,162932.85,17673.64,,,
2020/6/25,698419.29,12255.58,151426.01,28250.15,,,
2020/6/26,826944.56,11812,153331.6,23342.06,,,
2020/6/27,840692.77,9243.88,174181.9,22291.79,,,
2020/6/28,1228107.31,7584.69,157504.73,20992.24,,,
2020/6/29,971784.76,38082.96,119808.66,19880.26,,,
2020/6/30,1744193.08,35924.5,103737.21,32237.54,,,
2020/7/1,2277879,31298.88,99709.19,39593.63,,,
2020/7/2,1173847.3,24290.96,103060.08,36842.52,,,
2020/7/3,1062707.99,19800.53,116194.93,32470.64,,,
2020/7/4,834210.74,20779.2,99251.38,28316.93,,,
2020/7/5,576241.92,32348.41,163809.36,26122.12,,,
2020/7/6,362069.77,1678554.67,562781.73,23411.72,,,
2020/7/7,859293.6,895525.17,597868.76,22627.67,,,
2020/7/8,1302578.15,458300.01,448152.01,17410.71,,,
2020/7/9,1414777.09,220094.3,412302.42,20889.44,,,
2020/7/10,1269979.78,128433.67,451947.28,24999.73,,,
2020/7/11,1092274.17,90181.23,388594.82,21075.4,,,
2020/7/12,829651.26,43450.4,244538.84,18055.75,,,
2020/7/13,685861.26,167414.4,167261.64,17984.89,,,
2020/7/14,610928.42,168806.33,166444.48,21977.62,,,
2020/7/15,1347164.34,161804.86,169161.88,30854.33,,,
2020/7/16,1829577.66,86018.59,200994.1,25392.72,,,
2020/7/17,1484590.99,55188.17,291250.71,26674.94,,,
2020/7/18,1216179.87,64892.45,232134.87,22102.51,,,
2020/7/19,1139655.25,92651.62,200148.43,22778.05,,,
2020/7/20,1032415.34,359077.34,150163.59,22763.14,,,
2020/7/21,1110348.95,264567.79,133615.51,22476.13,,,
2020/7/22,2394993.56,136381.78,132672.66,15043.39,,,
2020/7/23,3011325.16,72910.46,230138.39,16251.49,,,
2020/7/24,2835274.64,47042.93,248487.3,16374.63,,,
2020/7/25,1778070.87,38134.44,162726.93,15235.44,,,
2020/7/26,1360661.79,32979.8,150216.27,14559.2,,,
2020/7/27,1375479.45,24373.66,110697.16,13827.11,,,
2020/7/28,1122513.73,19438.12,132676.25,137791.84,,,
2020/7/29,1108988.97,18727.15,134655.66,133760.73,,,
2020/7/30,830860.15,15374.65,137029.69,102514.35,,,
2020/7/31,1504592.61,14858.49,144406.22,167222.04,,,
2020/8/1,1476310.97,20177.09,113365.3,165733.05,,,
2020/8/2,697880.18,20794.73,393298.17,134508.47,,,
2020/8/3,835381.54,222411.26,575411.82,120617.28,,,
2020/8/4,684382.2,211962.83,415393.54,102205.39,,,
2020/8/5,785378.89,134546.78,339611.57,55235.17,,,
2020/8/6,695141.46,78748.02,393649.01,104288.72,,,
2020/8/7,763417.66,69557.29,413385.96,202456.59,,,
2020/8/8,720328.94,60939.16,386803.27,150340.35,,,
2020/8/9,1462187.32,120848.16,687719.94,135547.58,,,
2020/8/10,2224267.05,111624.66,706325.16,151429.18,,,
2020/8/11,2445704.85,84102.84,456869.53,123807.39,,,
2020/8/12,2895700.74,59205.3,421875.96,128643.1,,,
2020/8/13,2376212.07,51880.17,545798.48,114067.11,,,
2020/8/14,2866265.24,50547.57,559582.79,140440.46,,,
2020/8/15,2335261.06,48902.96,360523.67,121454.68,,,
2020/8/16,2361034.73,39940.22,326880.04,89579.6,,,
2020/8/17,2444917.02,41832.71,291071.69,91639.67,,,
2020/8/18,2648313,47820.98,175054.02,82764.8,,,
2020/8/19,2581076.99,61593.68,168731.45,95370.92,,,
2020/8/20,2280484.94,55443.73,184537.66,62717.18,,,
2020/8/21,2530106.81,1149669.42,182254.46,55171.88,,,
2020/8/22,2177255.18,803940.87,144865.1,52708.5,,,
2020/8/23,2094598.3,384244.04,174869.46,39569.73,,,
2020/8/24,2584540.25,171187.94,173406.46,35443.74,,,
2020/8/25,2938421.15,118884.95,162037.14,36589.62,,,
2020/8/26,2699077.4,84845.71,128268.57,39676.85,,,
2020/8/27,2951700.47,66723.51,138891.47,35354.15,,,
2020/8/28,3332526.96,62329.68,135844.88,36611.12,,,
2020/8/29,2798243.23,57638.37,126635.38,29599.61,,,
2020/8/30,2290189.68,52735.07,108040.43,28355.08,,,
2020/8/31,3265855.75,820235.61,114456.82,44087.15,,,
2020/9/1,3986968.58,868108.7,124248.64,47762.72,,,
2020/9/2,2445476.45,439694.62,115852.11,39379.76,,,
2020/9/3,1731150.7,201805.68,123033.49,34708.91,,,
2020/9/4,2022466.71,137243.79,143953.52,48514.59,,,
2020/9/5,1844047.41,136239.25,156797.54,45412.57,,,
2020/9/6,1536715.48,168035.81,179086.48,31765.16,,,
2020/9/7,1646432.89,948550.8,213473.33,27305.65,,,
2020/9/8,1199778.16,833343.65,142304.81,23483.94,,,
2020/9/9,861144.79,718717.8,143764.38,22089.49,,,
2020/9/10,772295.44,284814.81,170769.72,18801.12,,,
2020/9/11,448250.54,186577.33,145630.55,16875.06,,,
2020/9/12,300854.05,128131.93,115998.78,16071.03,,,
2020/9/13,288439.31,105868.72,155063.3,14846.21,,,
2020/9/14,360795.82,77987.75,227483.53,12200.18,,,
2020/9/15,593854.89,58307.1,191881.02,21275.09,,,
2020/9/16,390411.08,50374.58,168551.65,20373.67,,,
2020/9/17,827864.73,43785.81,171997.33,33563.96,,,
2020/9/18,2272377.32,43391.2,176004.13,45046.51,,,
2020/9/19,2649712.23,53426.86,162547.82,39731.63,,,
2020/9/20,2326084.92,57443.35,130567.17,30532.13,,,
2020/9/21,1759061.39,46530.57,70297.41,25581.17,,,
2020/9/22,1614876.55,35977.18,57518.96,28265.02,,,
2020/9/23,1283848.09,30542.48,56164.38,23708.48,,,
2020/9/24,870317.31,31217.21,56744.89,15986.13,,,
2020/9/25,945652.86,23537.07,67951,19475.91,,,
2020/9/26,828445.23,18759.78,52906.67,22646.38,,,
2020/9/27,666312.4,17524.77,45407.16,19035.27,,,
2020/9/28,517340.45,21278.98,39553.94,17102.1,,,
2020/9/29,417820.81,19954.46,49364.92,24235.07,,,
2020/9/30,709579.45,69992.76,73422.11,33813.63,,,
2020/10/1,1031073.02,73790.25,69568.8,33704.77,,,
2020/10/2,2648181.35,69368.58,69356.98,25757.97,,,
2020/10/3,2369030.61,52325.5,54282.36,23376.02,,,
2020/10/4,1837415.25,43909.56,47245.28,18516.78,,,
2020/10/5,1279775.1,38857.83,38198.56,15617.76,,,
2020/10/6,848448.56,37338.46,27917.93,13229.16,,,
2020/10/7,700089.14,31996.91,26498.5,14661.35,,,
2020/10/8,678760.25,23403.73,27474.16,14147.75,,,
2020/10/9,2001640.03,21193.9,31476.91,17369.61,,,
2020/10/10,3159181.63,23583.95,26738.39,13385.59,,,
2020/10/11,2517487.05,21837,24801.22,11591.27,,,
2020/10/12,1668613.09,18038.19,22851.28,9758.85,,,
2020/10/13,1573294.34,21356.53,21356.91,5860.85,,,
2020/10/14,1423802.29,42161.88,22014.61,4390.1,,,
2020/10/15,1557330.45,37268.94,25157.57,3976.81,,,
2020/10/16,1296849.71,35292.36,25357.74,3856,,,
2020/10/17,848735.89,39991.97,20977.17,4748.37,,,
2020/10/18,699425.97,31316.29,130348.53,4642.26,,,
2020/10/19,548944,24690.63,200251,4741.12,,,
2020/10/20,449771.92,22111.96,146335.91,14286.02,,,
2020/10/21,468933.04,20988.22,121493.59,27710.79,,,
2020/10/22,610132.03,16808.45,134781.69,36423.56,,,
2020/10/23,680332.26,13397.61,125233.88,37093.88,,,
2020/10/24,626218.5,14534.69,111151.49,36290.61,,,
2020/10/25,449595.89,16745.29,56483.08,32674.42,,,
2020/10/26,296267.55,15571.24,54762.01,29297.44,,,
2020/10/27,295332.9,16190.52,44023.58,26431.1,,,
2020/10/28,282129.45,50261.13,46043.26,15654.4,,,
2020/10/29,249059.96,49071.14,46129.05,12515.31,,,
2020/10/30,226926.86,1335559.93,52845.16,13548.87,,,
2020/10/31,376913.97,1110332.38,48842.44,19497.49,,,
2020/11/1,409484.9,590680.06,65168.1,17576.8,,,
2020/11/2,253261.08,350063.57,63983.2,10792.11,,,
2020/11/3,343612.17,238592.87,46934.08,9073.74,,,
2020/11/4,483397.22,139685.12,75283.5,13343.07,,,
2020/11/5,688314.19,88748.59,141013.98,19822.24,,,
2020/11/6,664508.55,116940.8,148515.53,35469.89,,,
2020/11/7,729115.28,123858.85,114525.84,33359.65,,,
2020/11/8,556118.71,90756.2,94287.12,29890.5,,,
2020/11/9,406833.8,70878.8,76716.27,31631.63,,,
2020/11/10,877577.47,61836.52,71379.3,42544.3,,,
2020/11/11,1760256.62,57543.86,125093.49,35207.5,,,
2020/11/12,2475578.28,63395.61,212987.05,27253.79,,,
2020/11/13,2517636.64,132222.8,199321.1,26067.56,,,
2020/11/14,1701843.08,93349.11,145432.71,25716.11,,,
2020/11/15,1550826.34,60498.64,118995.53,22590.51,,,
2020/11/16,1298781.67,41438.05,93906.75,19496.78,,,
2020/11/17,1566376.38,36588.3,94266.79,19040.81,,,
2020/11/18,1380260.01,25316.72,87311.01,20817.43,,,
2020/11/19,1077872.94,22988.99,108095.23,19384.74,,,
2020/11/20,1322591.18,24964.85,131435.73,21585.88,,,
2020/11/21,1342645.9,18554.32,111857.62,17919.88,,,
2020/11/22,1410249.8,13408.49,139561.61,18274.17,,,
2020/11/23,1017267.65,9120.57,174956.17,13122.36,,,
2020/11/24,912560.49,6871.78,243785.13,10189.46,,,
2020/11/25,1207068.82,7863,288725.85,13370.41,,,
2020/11/26,1080497.76,7906.45,261548.94,18003.37,,,
2020/11/27,909138.44,81870.31,215226.93,24125.53,,,
2020/11/28,859709.03,70459.54,200262.75,26421.05,,,
2020/11/29,867693.68,51647.95,159428.63,21818.06,,,
2020/11/30,1211067.87,43681.99,104682.72,35089.14,,,
2020/12/1,1871399.28,23380.55,108126.3,33827.02,,,
2020/12/2,1243354.76,21111.27,189515.21,48884.05,,,
2020/12/3,1415956.65,20184.09,286661.17,64332.8,,,
2020/12/4,3267781.53,20594.72,218306.56,87573.03,,,
2020/12/5,3050412.62,17804.51,148261.75,74144.05,,,
2020/12/6,2947265.13,14641.63,125348.73,63929.25,,,
2020/12/7,1505998.56,12144.22,117004.99,81344.53,,,
2020/12/8,1373120.4,16149.79,78617.13,69633.29,,,
2020/12/9,1357590.99,15784.56,64009.78,40721.23,,,
2020/12/10,1573439.79,13273.9,56528.47,30262.17,,,
2020/12/11,3304523.35,18046.78,58232.46,25529.35,,,
2020/12/12,3237375.73,15240.71,188938.18,25138.03,,,
2020/12/13,2185451.69,12251.6,227335,33444.44,,,
2020/12/14,1503286.87,12288.27,181655.26,44856.81,,,
2020/12/15,1387410.19,13294.58,142884.95,75087.92,,,
2020/12/16,2941817.17,13330.3,143849.78,53409.21,,,
2020/12/17,2714844,13184.65,162458.82,47679.33,,,
2020/12/18,2566895.78,228643.89,202539.69,58832.68,,,
2020/12/19,1878975.35,198972.41,121135.53,60235.53,,,
2020/12/20,1641490.35,161359.23,102507.9,33908.38,,,
2020/12/21,1516697.4,152239.15,91896.02,24419.87,,,
2020/12/22,1237364,82807.6,84486.87,23228.59,,,
2020/12/23,1251575.94,52806.05,94345.45,25119.18,,,
2020/12/24,2005657.23,37974.96,110275.8,30843.16,,,
2020/12/25,1649073.46,43817.01,88864.38,33143.74,,,
2020/12/26,1896232.13,43491.85,62605.23,24976.27,,,
2020/12/27,1203360.42,43983.92,45819.19,21603.7,,,
2020/12/28,1314900.91,40874.06,36944.97,18709.21,,,
2020/12/29,1288452.63,37261.92,37034.04,19981.03,,,
2020/12/30,1562312.6,42480.81,42224.38,19253.57,,,
2020/12/31,8558351.89,886541.54,372871.28,122626.77,,,
2021/1/1,8199123.65,669273.5,638850.92,184745.29,,,
2021/1/2,3788270.75,356020.69,347603.79,113959.31,,,
2021/1/3,3044194.35,204201.61,333500.93,108337.53,,,
2021/1/4,2442044.53,160224.99,304451.25,108624.65,,,
2021/1/5,2087346.67,171837.24,355700.36,127016.45,,,
2021/1/6,2227669.4,149322.85,415526,77122.43,,,
2021/1/7,2841546.86,116822.92,374076.18,55844.05,,,
2021/1/8,3313972.61,104526.35,363731.51,53516.22,,,
2021/1/9,2897761.62,85480.58,270744.36,48152.56,,,
2021/1/10,2596662.52,64870.66,231838.55,39241.15,,,
2021/1/11,2475675.37,42756.4,192450.84,32627.15,,,
2021/1/12,2028169.32,55101.51,231222.15,31995.3,,,
2021/1/13,1922823.39,52404.62,177128.36,22291.45,,,
2021/1/14,2352981.66,41898.91,166308.76,17543.18,,,
2021/1/15,2101116.06,43187.75,153203.13,17327.03,,,
2021/1/16,1504306.05,26641.25,107935.83,16256.17,,,
2021/1/17,1041224.92,18016.19,95969.49,10400.65,,,
2021/1/18,1100460.93,14355.46,74793.13,13472.37,,,
2021/1/19,1628272.56,12628.64,147351.28,17511.02,,,
2021/1/20,2071604.93,9577.33,280828.81,26602.38,,,
2021/1/21,2910380.88,11027.49,206210.96,23969.19,,,
2021/1/22,3244381.11,12810.16,205674.52,24708.01,,,
2021/1/23,2551492.75,16234.43,157129.68,24767.36,,,
2021/1/24,2027413.57,15257.18,147283.77,23515.04,,,
2021/1/25,1436224.41,15781.9,123961.36,18411.66,,,
2021/1/26,1181037.67,9553.03,78366.79,10875.18,,,
2021/1/27,1308180.64,7707.72,78269.51,9677.04,,,
2021/1/28,1581508.65,8170.28,67945.12,7968.42,,,
2021/1/29,1497232.63,8549.08,80374.61,7765.62,,,
2021/1/30,1002562.82,9805.89,71753.1,8486.5,,,
2021/1/31,1513169.53,11436.94,67499.53,12370.79,,,
2021/2/1,1601795.46,8754.49,62613.34,12339.37,,,
2021/2/2,1177024.34,8015.67,178081.84,9679.84,,,
2021/2/3,1092490.46,6775.74,260017.32,9873.38,,,
2021/2/4,970886.49,9230.1,187100.38,20749.21,,,
2021/2/5,841840.05,14191.6,240877.9,29578.58,,,
2021/2/6,798367,16446.04,202959.8,28977.79,,,
2021/2/7,686702.41,13252.61,223956.23,28787.79,,,
2021/2/8,525535.53,12255.91,179744.22,24231.18,,,
2021/2/9,495070.43,12967.28,207067.51,27531.74,,,
2021/2/10,1819747.72,12066.2,206564.72,34456.1,,,
2021/2/11,2500951.56,13159.45,228798.58,35723.7,,,
2021/2/12,2418497.36,205326.95,249281.13,40558.18,,,
2021/2/13,2154974.84,119466.6,120934.64,33623.72,,,
2021/2/14,1530577.18,76906.42,107958.34,28620.79,,,
2021/2/15,1357134.67,59819.6,74280.23,25279.09,,,
2021/2/16,1032053.57,38502.2,98578.66,18797.16,,,
2021/2/17,1563963.33,34437.54,139617.62,17155.8,,,
2021/2/18,2000117.87,32550.31,142238.38,14451.39,,,
2021/2/19,2175406.3,17933.71,118890.53,13595.16,,,
2021/2/20,1787759.86,16181.48,94471.67,11556.44,,,
2021/2/21,1236313.78,25908.81,126175.29,10781.32,,,
2021/2/22,1054097.43,26429.24,287435.24,15076.22,,,
2021/2/23,831947,25390.9,308310.59,18098.42,,,
2021/2/24,949206.72,25944.73,248209.13,15841.1,,,
2021/2/25,1093308.71,18652.09,221483.4,19463.06,,,
2021/2/26,820112,53048.19,220670.79,18162.7,,,
2021/2/27,588369.82,52222.99,188910.62,19078.91,,,
2021/2/28,601080.08,29987.14,144854.97,30808.24,,,
2021/3/1,610187.34,27901.82,103737.97,36004.46,,,
2021/3/2,580028.83,19107.46,96549.67,30651.97,,,
2021/3/3,1018858.91,16407.49,87952.41,27102.84,,,
2021/3/4,953976.35,15281.61,85472.38,23490.51,,,
2021/3/5,954422.23,91811.67,96408.49,23027.82,,,
2021/3/6,897307.55,74482.96,88539.72,30232.31,,,
2021/3/7,715122.25,50351.49,94943.09,25921.65,,,
2021/3/8,636669.44,38499.56,109206.53,20295.49,,,
2021/3/9,729932.01,27970.45,94216.15,22062.35,,,
2021/3/10,1279437.18,33895.11,88623,19939.59,,,
2021/3/11,1608916.05,40091.33,83940.53,14752.12,,,
2021/3/12,1419317.02,40573.31,104188.55,17551.06,,,
2021/3/13,1066196.69,27717.98,100485.37,14112.6,,,
2021/3/14,853692.85,22467.78,84008.73,15876.34,,,
2021/3/15,625359.1,35890.21,98564.78,17707.17,,,
2021/3/16,566688.41,33329.13,89705.45,14240.91,,,
2021/3/17,545040.58,25463.4,110348.93,13550.89,,,
2021/3/18,447960.95,19783.5,103536.08,13802.09,,,
2021/3/19,399038.02,15979.44,90935.38,14472.5,,,
2021/3/20,453304.33,15915.46,71609.53,16462.92,,,
2021/3/21,370714.64,10466.12,60417.81,11532.58,,,
2021/3/22,403756.93,10676.24,269678.9,9829.2,,,
2021/3/23,727757.66,12925.25,455820.64,52790.39,,,
2021/3/24,1873937.89,10495.75,384896.95,82242.77,,,
2021/3/25,1700935.19,17721.56,368039.69,87941.78,,,
2021/3/26,1365978.95,31847.54,377893.84,81746.59,,,
2021/3/27,1736733.15,31612.36,326914.77,94207.85,,,
2021/3/28,1413537.63,24949.52,341215.5,87216.02,,,
2021/3/29,825459.04,20572.62,212421.25,70004.03,,,
2021/3/30,575373.55,13585.01,219628.26,31454.68,,,
2021/3/31,996053.79,11659.2,199957.65,40438.51,,,
2021/4/1,1045886.75,17208.82,214702.91,46609.26,,,
2021/4/2,783021.8,13058.42,215587.56,35917.27,,,
2021/4/3,647270.22,12919.19,176620.68,35267.49,,,
2021/4/4,452450.89,12860.19,193954.35,29325.79,,,
2021/4/5,344611.8,12442.17,173391.23,25193.69,,,
