date,Japan,China,United States of America,South Korea,Germany,United Kingdom,France,Russia
2023/9/3,23400.43,6409.48,16161.27,9612,1731.75,938.52,604.35,36.21
2023/9/4,18854.61,6099.01,14804.55,6858.86,1327.74,814.21,476.51,22.66
2023/9/5,16276.87,4953.97,12170.25,8286.55,1408.23,676.07,497.06,22.46
2023/9/6,10927.91,6810.92,8681.03,6566.27,839.87,548.44,389.72,27.57
2023/9/7,10706.96,6360.91,8436.38,5274.06,963.9,491.35,305.02,14.54
2023/9/8,13349.12,6732.79,8521.32,5664.56,980.31,541.88,330.69,17.09
2023/9/9,20398.81,14435.71,9307.09,6051.32,1034.75,504.14,351.73,102.02
2023/9/10,22149.09,17596.51,8880.46,5978.3,1154.87,436.09,382.43,107.91
2023/9/11,28266.62,17365.88,7603.94,6033.02,918.89,381.28,303.94,64.27
2023/9/12,32628.55,14950.79,8035.91,6949.66,1031.3,483.16,281.35,33.3
2023/9/13,49020.95,18716.71,12703.13,7604.49,4692.66,1819.36,508.66,29.5
2023/9/14,237302.14,352334.13,87439.09,5222.29,8087.72,3144.38,2162.01,204.07
2023/9/15,319464.02,268951.01,106875.3,5313.54,10799.97,5192.35,3404.76,622.16
2023/9/16,246648.12,126998.71,77802.12,5027.48,10826.07,3696.94,3016.81,273.39
2023/9/17,185418.98,108711.94,79439.61,3842.07,8326.85,3670.35,3318.62,200.93
2023/9/18,168305.45,49416.83,67331.25,2814.8,9172.16,3188.35,3152.58,143.97
2023/9/19,127884.13,38278.88,67732.25,1760.02,7387.75,3530.55,2918.45,134.69
2023/9/20,129042.46,31950.47,71590.74,1161.17,7753.12,3586.2,2817.54,144.74
2023/9/21,243810.57,342797.33,109642.29,1278.89,9291.27,5118.67,2901.31,1353.4
2023/9/22,300011.87,226355.35,118569.81,1574.23,12044.89,7404.88,3320.78,631.59
2023/9/23,214581.93,125080.28,93039.64,1640.8,9982.15,6164.58,3172.83,421.19
2023/9/24,196035.13,68041.18,81100.54,1223.07,7451.83,3970.33,2719.29,114.82
2023/9/25,164630.92,33027.97,68082.27,1239,8523.82,3941.87,2587.63,127.07
2023/9/26,118116.97,29178.32,73927.39,1734.06,8561.91,3595.96,2326.26,153.51
2023/9/27,94244.67,26083.68,71441.89,7829.03,8191.11,3787.8,2666.6,131.09
2023/9/28,79679.75,43640.28,68899.16,16345.4,6836.55,3331.14,1594.03,365.36
2023/9/29,93928.13,51970.39,71445.93,14317.41,8397.47,4317.87,2020.02,211.25
2023/9/30,147951.16,46824.28,57937.25,20282.12,9230.13,3661.15,2063.89,216.67
2023/10/1,231918.3,52943.89,64141.27,19303.82,8023.53,4582.11,2478.21,302.94
2023/10/2,131493.12,34519.41,54163.23,13898.92,9276.3,3527.36,2492.84,180.2
2023/10/3,115887.41,24958.66,62430.18,14015.37,7059.51,3448.31,2317.52,148.21
2023/10/4,141854.57,25173.67,69460.61,14199.76,6601.57,3351.72,2236.85,327.28
2023/10/5,107989.12,18504.22,50723.48,15557.3,6213.15,2986.68,1931.33,307.63
2023/10/6,67167.07,15945.43,39294.14,15236.16,6475.01,2892.54,1839.99,114.44
2023/10/7,52286.38,7011.09,31931.2,15176.43,4568.06,2088.23,1341.05,46.32
2023/10/8,35557.2,7034.37,25293.82,14291.29,3412.12,1459.46,970.81,45.6
2023/10/9,25403.97,6574.61,18920.22,14420.82,2340.45,1241.01,550.02,26.53
2023/10/10,19820.39,7023.21,13427.43,13078.72,1639.33,1350.4,427.37,93.83
2023/10/11,13662.52,7952.93,12116.27,10990.66,1027.44,616.68,344.42,103.81
2023/10/12,17107.65,7660.67,11310.38,11383.43,915.82,511.22,304.14,94.88
2023/10/13,14513.54,8322.14,11411.54,11255.17,973.38,594.07,309.64,107.89
2023/10/14,13198.94,6776.07,9885.78,11177.94,833.73,511.22,315.45,349.64
2023/10/15,12036.29,5627.17,8588.53,9226,779.73,402.12,258.09,129.17
2023/10/16,9957.27,5314.51,6908.93,9141.57,656.29,454.62,180.7,74.91
2023/10/17,8444.34,5314.18,6475.74,9571.86,670.34,399.09,207.43,210.98
2023/10/18,8744.68,5623.34,6106.56,9556.96,630.16,382.42,152.74,64.83
2023/10/19,7524.63,5930.18,7335.34,7557.37,621.44,397.16,148.32,59.85
2023/10/20,10475.91,8745.88,8982.45,7513.92,705.77,576.51,223.05,135.05
2023/10/21,11971.49,5429.2,7953.48,5756.6,687.72,482.88,254.16,85.59
2023/10/22,11970.51,3752.04,7600.91,4451.76,814.02,424.02,249.19,72.41
2023/10/23,10147.34,5094.15,6225.98,3055.56,747.58,375.65,206.12,125.78
2023/10/24,8202.34,6234.41,7029.51,2641.43,755.08,465.79,198.01,199.22
2023/10/25,10122.16,6913.1,6713.85,2118.99,732.44,404.05,262.17,93.52
2023/10/26,44216.35,44215.08,51860.93,1825.53,3438.66,1379.95,852.85,309.93
2023/10/27,67484.38,60773.13,48352.47,1528.18,5477.19,2350.98,1231.72,340.1
2023/10/28,44661.41,35280.94,39655.95,1773.03,5070.77,2562.77,1277.37,120.13
2023/10/29,42171.54,21414.72,36414.66,1374.23,4394.45,1840.22,1259,98.1
2023/10/30,26789.48,18570.69,32168.46,1337.93,4396.32,1795.1,1085.32,62.76
2023/10/31,44636.76,19156.89,34005.2,2007.52,5232.03,2363.51,978.03,233
2023/11/1,58367.07,18124.4,29367.86,2013.85,3439.36,2287.03,939.1,98.44
2023/11/2,34608.68,13023.46,23746.74,1632.22,2690.72,1924.3,711.21,44.45
2023/11/3,40582.09,17433.21,24500.9,1675.01,2469.33,2054.23,572.23,47.55
2023/11/4,35658.32,15575.05,22260.28,1678.11,2323,1937.72,517.34,116.19
2023/11/5,32157,14367.55,20177.24,1517.75,2031.81,860.4,477.01,71.89
2023/11/6,25424.61,11569.8,18867.05,1363.84,1856.83,823.94,564.79,38.41
2023/11/7,31133.45,15191.6,19896.44,1287.99,1727.28,938.21,503.02,69.76
2023/11/8,34567.16,18417.48,27832.1,1303.23,1983.57,996.25,493.91,75.8
2023/11/9,59297,26003.06,38204.09,3554.88,2650.46,1307.26,683.44,157.62
2023/11/10,62234.12,28062.84,31992.36,4990.09,3279.03,1643.07,853.83,118.79
2023/11/11,40604.98,22518.52,28812.38,4405.71,2582.56,1443.2,830.32,88.28
2023/11/12,41124.41,17091.24,24674.73,4566.23,2495.16,1279.63,800.05,92.51
2023/11/13,30489.2,16171.15,21879.85,4670.45,2357.92,1183.96,801.72,58.01
2023/11/14,34776.15,17376.82,26088.95,5193.91,2426.7,1495.67,910.32,65.94
2023/11/15,35355.42,20829.71,26817.55,6028.05,2148.89,1434.33,679.6,113.58
2023/11/16,28406.58,14057.95,71366.48,3347.99,6399.95,4005.91,1754.16,1140.08
2023/11/17,23532.39,11002.93,80034.34,3245.92,8479.32,4710.04,2411.09,900.14
2023/11/18,20493.04,4290.22,76090.11,3084.28,10693.92,4346.48,2588.78,627.73
2023/11/19,17562.78,4208.03,64641.88,2456.95,6799.44,3123.16,2064.58,259.73
2023/11/20,13717.87,4556.82,53680.34,2757.1,6938.05,3057.73,1947.92,134.48
2023/11/21,11935.86,6424.29,56100.28,2920.41,6575.66,2821.96,2039.23,210.34
2023/11/22,17541.19,8372.29,61637.34,3384.46,6170.12,2717.91,1616.34,123.14
2023/11/23,74269.96,85020.36,89264.79,5736.77,6379.79,2526.69,1714.08,104.44
2023/11/24,137165.1,56697.64,79999.49,5888.1,6754.25,3571.37,2195.94,148.21
2023/11/25,112247.84,36223.88,70708.66,6306.76,5641.5,2702.71,1922.17,355.3
2023/11/26,79046.89,28800.49,62063.79,5366.04,5081.27,2400.22,1544,103.92
2023/11/27,81052.64,19940.96,47595.06,4887.42,4335.83,2412.05,1497.31,127.52
2023/11/28,81211.04,16620.27,50711.81,5256.75,5301.98,2536.54,1366.73,74.87
2023/11/29,63344.98,15726.09,56186.27,3477.17,5078.4,2867.08,1636.01,157.75
2023/11/30,81952.85,28649.69,68866.95,4022.95,6399.01,3290.22,1422.53,253.42
2023/12/1,149106.95,49824.06,89770.56,4297.71,10294.27,4176.03,2660.34,445.85
2023/12/2,64367.09,34364.03,50994.85,2553.06,6408.4,2699.67,1526.02,207
2023/12/3,51302.57,21836.22,43681.41,2393.07,5247.14,2604.96,1379.26,197.08
2023/12/4,48727.29,20589.68,36696.73,2162.96,4272.24,2382.4,1204.17,44.97
2023/12/5,53598.41,19384.8,39579.04,2475.51,4916.51,2289.34,1244.18,54.13
2023/12/6,63688.71,26068.36,39930.6,2178.92,4125.19,2408.71,1329.5,95.43
