date,China,Japan,South Korea,United States of America,Germany,France,United Kingdom,Russia,
2018/3/7,94014.98,15843.14,57383.51,,,,,,
2018/3/8,110437.39,13239.27,65981.74,,,,,,
2018/3/9,141240.84,15176.28,100945.15,,,,,,
2018/3/10,141676.12,21193.11,127324.23,,,,,,
2018/3/11,111784.63,21518.74,129271.73,,,,,,
2018/3/12,154339.94,43813.92,88789.94,,,,,,
2018/3/13,117348.35,54754.87,76525.22,,,,,,
2018/3/14,91046.73,41838.5,61517.33,,,,,,
2018/3/15,100725.59,38335.57,52772.48,,,,,,
2018/3/16,182655.49,43073.75,68991.15,,,,,,
2018/3/17,171767,63359.77,71119.96,,,,,,
2018/3/18,130315.62,52633.83,47659.57,,,,,,
2018/3/19,187366.18,81543.08,39260.17,,,,,,
2018/3/20,142112.14,134209.75,34108.35,,,,,,
2018/3/21,130016.78,109968.46,30352.55,,,,,,
2018/3/22,152402.6,81447.82,32366.02,,,,,,
2018/3/23,128109.97,83475.65,38477.59,,,,,,
2018/3/24,117559.21,66658.02,38968.37,,,,,,
2018/3/25,83482.81,51291.45,36454.89,,,,,,
2018/3/26,77931.09,38238.08,25761.25,802.73,15.96,18.45,31.01,7.19,
2018/3/27,70509.68,36178.86,24619.29,2418.32,52.61,67.64,50.11,33.25,
2018/3/28,60577.57,39516.76,32844.12,6906.16,75.98,112.92,184.14,99.63,
2018/3/29,55629.28,35345.69,30901.05,9064.17,124.43,132.01,250.85,89.27,
2018/3/30,853232.57,61078.19,44154.72,12279.58,178.05,191.05,316.82,55.02,
2018/3/31,764741.19,78980.3,60582.12,11166.77,169.53,168.43,329.41,51.07,
2018/4/1,468122.48,101714.35,58508.25,12399.61,192.85,251.75,436.9,63.84,
2018/4/2,366618.77,54547.5,51499.46,10017.49,163.84,234.67,402.94,42.05,
2018/4/3,257529.92,40112.88,43416.23,12776.75,196.58,225.32,355.04,46.38,
2018/4/4,155556.58,29591.14,32031.46,14270.98,339.68,386.21,453.99,61.85,
2018/4/5,178106,22163.29,32254.41,17598.4,393.61,363.23,1383.16,66.55,
2018/4/6,211773.36,50956.81,31350.7,19431.02,452.69,377.43,2881.54,147.04,
2018/4/7,160232.67,71232.77,32351.36,22607.88,762.15,572.25,1999.59,196.54,
2018/4/8,128898.91,55186.24,32190.3,29661.61,635.94,572.61,3262.11,190.25,
2018/4/9,121744.85,32688.16,25048.09,25276.61,831.67,595.98,2310.19,195.34,
2018/4/10,108421.01,44381.12,44184.4,26563.87,1070.13,701.01,1524.01,345,
2018/4/11,101298.4,42855.97,47652.67,27763.44,1446.4,777.55,990.09,443.94,
2018/4/12,153725.72,35878.77,39407.46,29737.27,1297.47,794.46,1607.87,304.01,
2018/4/13,296162.69,39782.52,57707.86,28771.81,1352.97,861.79,2157.35,220.2,
2018/4/14,220194.45,47990.33,59420.39,27201.55,1261.6,831.56,1229.52,166.15,
2018/4/15,124256.71,37059.32,47268.5,22489.67,839.27,750.39,779.92,97.43,
2018/4/16,123723.24,26843.42,31762.3,20284.69,667.76,523.83,981.12,102.43,
2018/4/17,118672.66,22473.05,29872.16,17420.4,664.91,533.22,863.71,109.29,
2018/4/18,78519.15,18805.93,27142.08,20280.06,663.38,574.35,1278.47,93.38,
2018/4/19,71164.13,16701.66,18474.33,20625.29,789.6,612.09,1243.03,80.48,
2018/4/20,187815.85,19671.38,28584.2,34607.99,1178.65,702.21,1653.47,229.95,
2018/4/21,143706.92,20917.12,23385.77,29066.11,1098.63,667.45,1337.13,150.16,
2018/4/22,117932,16749.39,21986.4,23496.06,915.15,626.75,1108,146.91,
2018/4/23,106749.31,21615.41,14060.5,24780.72,809.99,636.66,872.81,130.04,
2018/4/24,81292.12,24455.01,14054.95,21252.62,910.82,549.46,881.45,102.81,
2018/4/25,87877.81,38763.61,13359.45,21112.6,714.12,464.12,615.86,89.08,
2018/4/26,74364.09,83652.19,12748.71,21238.04,967.67,493.8,694.81,78.79,
2018/4/27,384311.15,211839.93,18957.15,26681.79,1362.07,563.56,2852.95,85.45,
2018/4/28,250457.77,137652.92,23797.3,26292.27,1046.28,585.36,2390.18,175.26,
2018/4/29,186482.29,88360.82,23576.08,21684.59,789.37,703.74,1355.71,154.18,
2018/4/30,400133.6,93422.98,28334.05,21663.79,738.39,673.55,1247.59,213.8,
2018/5/1,308509.69,119876.5,33189.59,22565.67,963.93,750.28,1392.91,115.97,
2018/5/2,272713.61,50068.26,27444.71,20764.13,950.82,746.82,1199.19,105.81,
2018/5/3,195742.59,49185.66,22592.66,21987.57,1226.99,848.58,1570.82,82.45,
2018/5/4,161255.2,34654.26,23500.3,27652.1,919.23,895.7,1167.73,88.35,
2018/5/5,93243.11,28145.84,23793.92,24759.52,938.1,777.96,819.71,120.57,
2018/5/6,62543.65,30268.69,22162.96,19376.98,1018.13,674.78,1035.44,100.63,
2018/5/7,54695.78,26222.71,19896.68,26710.29,1712.1,1238.14,1570.32,193.11,
2018/5/8,43182.78,31167.57,86936.35,29347.83,1749.96,1261.99,1251.3,203.25,
2018/5/9,33855.15,32128.37,100995.86,57513.68,2454.76,1300.02,2936.87,472.32,
2018/5/10,49932.83,31713.17,105010.8,52511.21,2875.44,1380.84,2806.6,427.9,
2018/5/11,1175471.12,29765.64,200604.12,61210.3,3103.78,1807.45,3133.74,409.48,
2018/5/12,977176.42,28417.3,199634.87,60547.18,2967.2,2009.99,2578.89,442.91,
2018/5/13,691425.45,25484.68,149585.89,54240.11,2427.23,1996.7,2201.04,329.58,
2018/5/14,505242.84,16051.1,110020.48,33802.67,2264.67,1057.09,1445.97,214.22,
2018/5/15,341426.41,16850.21,103219.69,32901.8,1657.41,915.14,1586.59,349.67,
2018/5/16,286584.61,19133.44,71194.62,33028.15,1623.94,1350.08,1407.22,308.36,
2018/5/17,241922.02,17134.05,74671.16,32884.98,1583.66,1063.41,1387.86,219.15,
2018/5/18,454573.75,28909,85233.2,55484.89,2766.05,1586.36,3311.4,311.06,
2018/5/19,366143,37499.78,74905.92,47842.99,2853.88,1523.59,2010.96,282.42,
2018/5/20,266218.51,29456.78,54625.23,38417.21,2312.57,1396.65,1589.18,246.65,
2018/5/21,197802.26,24367.98,52360.29,32875.33,2383.58,1455.99,1263.39,233.96,
2018/5/22,195554.5,28249.48,30456.11,23321.21,1401.36,809.75,1281.14,242.22,
2018/5/23,166148.28,29975.29,23023.86,21927,1045.85,582.37,1062.21,236.26,
2018/5/24,138135.25,28321.9,17894.09,19528.2,957.67,532.76,793.29,159.68,
2018/5/25,251369.78,65848.01,17396.01,25053.1,1164.8,790.04,1221.12,197.34,
2018/5/26,196841.57,89637.98,17241.19,23092.53,1375.41,753.02,1421.32,162.24,
2018/5/27,135919.66,61359.03,16562.36,20188.78,1023.31,799.76,898.4,203.8,
2018/5/28,280415.28,45259.45,15766.69,23143.55,846.69,891.44,753.51,204.16,
2018/5/29,228851.74,53553.23,18928.25,15319.5,711.35,771.57,810.8,211.64,
2018/5/30,165833.42,52004.56,30644.15,15325.94,775.39,726.38,654.64,174.69,
2018/5/31,158787.91,48241.87,35365.56,18205.66,728.32,582.95,662.69,177.12,
2018/6/1,219729.21,63159.75,65824.24,29598.53,950.25,846.5,845.77,200.69,
2018/6/2,188188.82,39827.44,62175.53,25845.12,1024.07,744.13,779.81,182.42,
2018/6/3,165363.52,32025.04,46231.36,19495.27,1304.19,817.43,697.17,179.48,
2018/6/4,157542.46,25459.64,44184.88,16008.82,868.81,766.93,1387.44,143.27,
2018/6/5,125607.45,22160.2,33505.7,13268.82,609.02,705.64,757.35,130.26,
2018/6/6,98033.62,22955.69,40055.96,14064.49,722.89,896.91,745.37,187.68,
2018/6/7,111287.81,29363.71,31344.87,18812.78,853.5,967.32,579.35,138.03,
2018/6/8,280238.36,33629.77,68552.95,32512.06,1778.71,1128.27,1578.45,225.34,
2018/6/9,188860.59,33957.58,64635.42,24672.86,1528.82,1018.92,1368.91,243.72,
2018/6/10,155355.52,38211.77,62584.29,20875.18,1134.39,1064.44,964.65,203.03,
2018/6/11,122390.73,40287.42,44151.93,18308.27,1079.4,883.3,1008.82,221.77,
2018/6/12,91560.61,45822.04,44576.17,15623.78,979.08,680.56,561.12,187.7,
2018/6/13,72773.33,112856.22,43444.85,15233.65,731.48,858.61,439.87,195.57,
2018/6/14,70151.15,182269.17,30351.69,14726.52,743.57,691.69,437.29,218.95,
2018/6/15,449058.42,175259.82,26925.78,19752.87,907.73,754.29,811.37,251.89,
2018/6/16,364421.92,173668.07,25899.38,17669.2,782.98,545.88,637.34,277.82,
2018/6/17,265580.87,99337.78,20840.08,15213.51,736.54,493.85,711.09,223.74,
2018/6/18,199122.52,76831.93,17675.48,13376.33,675.03,424.02,504.77,182.11,
2018/6/19,138660.74,59616.98,13035.79,18782.36,1340.4,779.28,843.33,356.44,
2018/6/20,172659.01,42930.92,13480.52,42718.63,1928.13,1080.39,1133.39,429.09,
2018/6/21,130328.9,45136.76,13851.51,42403.56,2666.7,1232.87,1657.33,462.87,
2018/6/22,590816.43,54561.09,16288.16,56857.62,3579.46,1553.26,1765.76,636.56,
2018/6/23,461311.71,70797.52,17995.81,51712.63,3521.74,1678.57,1674.19,646.81,
2018/6/24,300420.03,49166.4,17718.28,37697.46,2289.32,1022.13,1235.3,363.8,
2018/6/25,238203.55,38228.72,14423.18,33288.43,2464.39,800.54,1118.7,301.04,
2018/6/26,175948.5,39312.29,29492.4,18506.46,1506.01,612.36,721.73,189.05,
2018/6/27,153515.61,41960.77,32453.98,19119,1595.93,696.69,713.21,278.61,
2018/6/28,160374.09,36429.87,35222.86,20512.64,1509.84,653.89,821.27,347.33,
2018/6/29,544734.55,37359.74,55010.83,29051.84,1777.15,625.61,2072.2,324.2,
2018/6/30,368090.03,48621.75,84333.48,24706.43,1710.54,577.02,1581.98,542.42,
2018/7/1,255606.87,56750.15,78862.54,19743.86,1482.64,700.73,1000.99,465.81,
2018/7/2,230280.64,30263.74,54053.01,16592.33,1343.22,605.19,882.06,394.42,
2018/7/3,135751.17,26553.95,58263.21,14930.52,1324.04,605.91,696.5,386.53,
2018/7/4,121313.85,29282.63,74898.44,18002.89,1042.3,592.01,829.94,313.33,
2018/7/5,155411.62,28384.57,74839.2,14752.91,1017.27,650.2,769.68,234.89,
2018/7/6,182347.13,48548.23,95732.16,28651.68,2078.19,695.86,1094.19,343.2,
2018/7/7,170209.68,72160.55,113189.97,28522.89,1682.35,817.57,1172.21,283.43,
2018/7/8,135505.2,52341.39,102240.38,22600.79,1701.76,822.35,975.46,258.22,
2018/7/9,130816.87,30401.98,57271.59,25024.43,1444.42,715.29,736.02,244.72,
2018/7/10,124671.4,24504.32,44790.21,19440.91,951.55,532.84,518.61,290.99,
2018/7/11,105150.52,22654.89,40262.44,23462.58,1224.44,562.33,605.06,346.26,
2018/7/12,97890.34,21527.12,37308.13,20661.87,1050.35,677.33,765.73,292.2,
2018/7/13,150291.18,34066.42,39784.85,25420.35,936.91,711.12,1018.08,294.62,
2018/7/14,142514.74,34651.72,34502.16,25288.04,1049.53,858.44,1020.72,279.87,
2018/7/15,122898.71,33716.04,24164.2,19490.37,1024.27,614.03,798.11,199.37,
2018/7/16,127169.19,60123.99,27111.18,14860.36,908.26,685.9,622.87,210.52,
2018/7/17,106319.77,63983.55,24475.92,17351.91,1346.82,669.38,691.03,217.93,
2018/7/18,87950.95,54020.82,25010.98,19538.73,1617.55,870.16,774.78,231.5,
2018/7/19,82542.73,40490.03,29635.28,21303.99,1659.97,736.53,770.71,226.34,
2018/7/20,456718.68,40558.81,31008.9,41583.28,1689.46,1204.37,1310.25,531.65,
2018/7/21,423239.15,42281.99,32450.44,36807.57,1984.51,1365.65,1517.09,598.24,
2018/7/22,280022.49,37833.53,40988.29,29005.28,1875.39,1252.09,1356.31,397.23,
2018/7/23,241206.54,38828.05,29962.37,27055.09,2159.14,997.48,1132.85,263.38,
2018/7/24,192625.16,33590.36,42298.19,18606.9,1283.62,702.11,1104.12,216.71,
2018/7/25,174173.53,95736.55,48811.61,17082.01,1082.31,696.5,906.84,225.18,
2018/7/26,159762.38,110217.91,45692.13,19685.03,1012.63,713.75,1026,168.85,
2018/7/27,155562.16,94942.37,56161.56,22936.41,1293.41,637.89,795.71,227.05,
2018/7/28,134790.37,87093.21,46373.79,23617.62,1799.72,913.43,805.69,351.78,
2018/7/29,80255.8,66686.57,35677.4,19283.46,1678.81,881.25,757.36,390.4,
2018/7/30,97206.88,37665.52,41718.34,26431.73,1868.16,1103.79,1097.01,440.43,
2018/7/31,110365.03,50574.73,34054.52,25612.83,1558.52,970.3,1192.82,346.68,
2018/8/1,108858.87,74381.06,45059.01,29350.88,1979.59,1336.08,1329.67,426.25,
2018/8/2,115680.87,51983.08,42192.92,26616.69,2021.3,1331.57,1337.89,438.03,
2018/8/3,1710448.9,45563.72,34562.85,24972.9,1327.11,1000.01,1118.67,384.92,
2018/8/4,1122457.48,43432.26,29989.29,22938.26,1542.85,885.8,957.18,335.64,
2018/8/5,639830.64,28469.89,20220.99,17294.4,1176.29,817.77,881.78,300.16,
2018/8/6,504858.67,22180.6,18773.07,19514.82,1068.23,967.7,962.59,317.53,
2018/8/7,411922.21,28902.21,36389.56,18908.76,934.43,902.09,912.02,328.24,
2018/8/8,305131.05,34667.53,46235.93,30948.6,1196.95,1150.03,1215.06,326.32,
2018/8/9,337737.77,30756.07,51581.24,29403.57,1199.07,1024.45,1279.63,386.39,
2018/8/10,306847.14,40049.92,61870.67,32434.04,1499.68,1019.82,1276.55,438.47,
2018/8/11,294281.16,43430.79,63207.32,30481.7,1386.34,1090.91,971.61,414.78,
2018/8/12,242592.62,29299.44,55675.95,22040.28,1053.22,767.13,917.42,266.85,
2018/8/13,227935.62,21310.62,34173.94,18200.45,766.3,550.6,873.52,208.17,
2018/8/14,239967.3,19506.42,41176.87,13580.65,771.12,623.62,839.13,207.6,
2018/8/15,239339.95,21866.57,41406.95,13726.53,720.82,671.6,782.04,230.37,
2018/8/16,294042.73,22019.96,38606.35,14258.04,698.24,600.5,699.86,189.67,
2018/8/17,371359.73,19161.09,50329.5,21171.26,584.87,839.35,1010.59,207.01,
2018/8/18,238021.44,20997.35,50836.99,19400.74,745.77,711.03,1004.2,241.98,
2018/8/19,156749.96,18555.98,49707.96,16795.96,813.66,796.7,852.52,301.5,
2018/8/20,131096.05,15118.49,30919.86,15629.7,737.24,707.02,863.94,247.19,
2018/8/21,99662.59,16404.2,26381.07,14228.94,766.18,614.52,763.5,247.59,
2018/8/22,91653.21,16326.23,24247.54,17190.84,864.97,651.41,851.82,260.75,
2018/8/23,80092.41,19191.89,21711.09,16301.36,780.72,634.52,881.42,290.09,
2018/8/24,99043.58,23188.65,25286.82,22574.3,908.39,589.93,974.98,408.94,
2018/8/25,70497.28,26105.27,22288.64,18851.39,925.56,591.41,1058.27,370.62,
2018/8/26,62535.12,23349.97,21525.15,14816.02,858.07,572.49,793.59,343.13,
2018/8/27,53140.4,18443.71,17163.24,11464.25,750.59,435.43,554.92,293.4,
2018/8/28,43698.2,23271.01,19909.63,10933.05,696.57,483,477.05,252.84,
2018/8/29,35852.6,21112.45,16696.22,9114.69,587.36,359.71,327.84,222.16,
2018/8/30,35590.08,19932.58,16034.11,9585.93,687.32,423.54,705.58,152.75,
2018/8/31,72251.9,22908.21,23328.79,15970.38,709.8,410.83,901.04,151.32,
2018/9/1,71780.58,32732.63,27708.94,15125.92,833.55,575.3,1134.19,154.41,
2018/9/2,61738.78,23692.61,22509.37,11572.97,899.57,594.13,744.48,144.75,
2018/9/3,67986.88,70273.21,23408.41,24394.27,1358.02,1034.53,891.56,310.62,
2018/9/4,62672.32,102724.9,17942.46,21981.65,1316.83,1073.56,845.22,320.97,
2018/9/5,49776.11,264049.3,16454.79,49948.49,2234.54,1616.24,2162.79,523.08,
2018/9/6,56524.27,385602.17,18643.29,44771.77,2601.02,1624.95,2217.23,592.41,
2018/9/7,86057.52,324235.15,21998.92,55516.77,2334.88,1819.28,2198.9,680.54,
2018/9/8,84697.26,294905.71,21268.6,47411.46,2472.86,1722.59,1934.47,715.68,
2018/9/9,69811.16,192242.36,21527.48,35409.81,1476.27,1112.83,1383.69,340.22,
2018/9/10,134131.4,164132.68,20238.5,25619.86,1303.94,1046.93,1129.36,365.41,
2018/9/11,112423.61,129542.2,15479.23,16775.55,908.5,865.72,589.17,272.01,
2018/9/12,66669.55,122496.15,17863.46,21038.38,1116.66,932.01,795.18,438.66,
2018/9/13,57001.55,127094.02,14300,20168.42,1341.48,919.15,723.89,366.91,
2018/9/14,383968.77,118274.11,17716.25,34556.61,1766.51,814.97,1455.37,352.06,
2018/9/15,323072.08,129885.08,15812.94,30496.58,2265.9,1029.37,1221.76,512.44,
2018/9/16,260722.9,121017.27,16496.44,24452.22,2112.54,1068.31,936.94,462.08,
2018/9/17,258096.87,115079.76,13351.15,25849.53,1567.24,1061.26,1043.92,445.06,
2018/9/18,202210.99,94682.96,55186.7,19463.97,1127.94,663.12,688.08,428.46,
2018/9/19,137882.23,97020.66,78090.8,16688.37,892.26,575.43,538.68,342.46,
2018/9/20,310121.1,122611.38,95195.02,15025.01,809.25,485.86,1083.52,352.85,
2018/9/21,396310.6,104947.98,127380.7,12507.44,801.99,440.76,815.86,273.1,
2018/9/22,409497.54,63430.24,129830.19,13114.62,718.49,454.79,711.98,248.41,
2018/9/23,238165.41,38040.17,111434.39,11008.57,646.48,493.65,495.48,196.2,
2018/9/24,167111.02,24160.07,105886.42,10157.29,552.08,348.09,367.25,145.89,
2018/9/25,170504.68,21638.23,111243.92,8899.68,489.57,351.97,306.51,153.43,
2018/9/26,116581.01,24477.13,83729.65,13954.46,999.14,982.86,589.88,228.98,
2018/9/27,142304.7,25261.62,66583.97,14211.79,1124.07,1048.55,730.67,243.42,
2018/9/28,116144.98,37703.74,48013.28,35355.86,1456.44,1974,1503.86,389.88,
2018/9/29,82286.75,54544.48,46326.46,29604.76,2504.93,1615.33,2076.77,607.37,
2018/9/30,238414.04,58788.64,50638.24,27846,2087.02,1585.93,1458.99,439.94,
2018/10/1,562746.29,68323.73,42793.18,27989.04,1751.84,1339.57,1191.88,377.89,
2018/10/2,407935.23,46367.06,39592.41,15631.56,1353.79,672.46,928.9,287.64,
2018/10/3,350071.31,43333.2,43916.74,12930.44,1058.63,611.13,780.99,245.58,
2018/10/4,334838.33,37427.68,26030.45,14217.27,999.02,543.98,841.17,248.65,
2018/10/5,359232.43,40274.53,36046.87,16988.55,1036.73,567.83,914.66,245.28,
2018/10/6,287261.49,41540.69,39572.49,14979.06,895.62,533.86,732.85,192.06,
2018/10/7,197943.36,33076.15,34382.1,12715.26,850.54,615.63,584.09,129.38,
2018/10/8,118312.55,31175.51,27698.06,14763.02,683.01,589.78,462.21,243.09,
2018/10/9,89218.95,22895.6,22275.4,12041.11,569.48,520.24,397.7,269.24,
2018/10/10,70871.81,26814.27,20986.18,15430.95,1139.97,617.72,458.05,339.9,
2018/10/11,56911.05,25719.33,18792.99,18316.59,1155.75,603.25,465.03,457.63,
2018/10/12,73040.7,45638.98,23169.56,25746.53,1240.33,794.25,1665.19,540.15,
2018/10/13,58542.74,50942.87,26841.57,23168.02,1276.1,761.4,1729.23,603.37,
2018/10/14,44571.04,35172.14,25461.1,18743.3,1066.65,933.53,1054.26,449.04,
2018/10/15,42368.74,31212.49,35901.46,15462.44,1155.65,722.13,877.73,398.2,
2018/10/16,38063.29,32586.72,39153.37,16385.4,903.87,605.69,716.03,353.45,
2018/10/17,37282.21,22574.06,56486.97,14608.61,877.82,747.48,708.33,273.24,
2018/10/18,35383.83,19680.15,48513.21,14878.79,932.81,705.39,617.31,270.88,
2018/10/19,103996.02,19352.52,56140.29,36188.98,1073.66,917.24,1452.8,311.68,
2018/10/20,104583.35,28768.03,77555.65,28576.41,1104.66,977.88,1273.98,310.37,
2018/10/21,74980.55,37255.93,69103.44,24883.9,1209.76,1080.42,958.24,322.32,
2018/10/22,63565.33,55724.4,62325.93,23078.42,1124.41,1229.33,1074.91,307.44,
2018/10/23,60631.43,122685.72,47770.24,15867.81,843.94,685.08,852.99,267.58,
2018/10/24,67102.09,117466.01,44563.66,15667.35,804.74,689.4,912.2,219.35,
2018/10/25,117387.59,126497.47,40441.01,16273.83,741.83,543.28,1192.25,305.49,
2018/10/26,68986.76,82964.3,29729.99,23083.37,960.35,596.83,935.08,304.38,
2018/10/27,58148.53,59553.75,25153.04,20992.76,845.12,582.01,707.01,287.55,
2018/10/28,47061.87,49892.25,28182.43,16114.62,915.94,521.03,819.41,301.41,
2018/10/29,47028.74,36637.28,34009.82,11963.64,886.95,461.29,2673.14,369.55,
2018/10/30,44750.87,33980.98,51542.69,14130.55,956.33,448.82,2375.43,294.34,
2018/10/31,40299.94,41725.35,90284.34,12087.87,785.64,486.04,1588.63,237.07,
2018/11/1,40696.8,73296.04,253021.82,14503.62,898.88,595.8,1003.57,201,
2018/11/2,102675.21,54545.94,315985.03,17651.53,949.6,580.29,978.33,204.5,
2018/11/3,85974.71,46045.2,261386.22,14279.45,886.92,636.1,815.82,179.6,
2018/11/4,87227.32,37693.81,376564.99,11815.6,811.79,606.56,1268.78,171.75,
2018/11/5,959269.31,21055.16,412925.05,17906.11,1247.59,911.37,1143.87,226.4,
2018/11/6,771224.21,16387.08,219226.19,14998.35,1370.16,986.26,1033.48,245.17,
2018/11/7,427135.58,23613.94,173450.33,36826.66,2171.79,1583.4,2127.72,610.34,
2018/11/8,331087.31,24497.09,167521.84,35357.32,2288.35,1920.62,2138.87,677.27,
2018/11/9,749929.53,54676.78,202483.65,50258.78,3164.26,2994.96,2487.16,738.16,
2018/11/10,653576.67,82206.63,202804.17,48771.95,3126.1,2510.41,2129.59,634.91,
2018/11/11,457993.47,71214.8,184262.36,36990.33,2710.94,2703.89,1839.67,538.81,
2018/11/12,221749.01,57235.69,168543.97,25606.23,2058.21,2417,1119.47,697.73,
2018/11/13,152282.34,45482.99,144608.92,21897.04,1844.17,1895.97,1213.8,992.05,
2018/11/14,127473.2,43427.01,102249.07,21002.71,1715.95,1769.96,1228.77,719.39,
2018/11/15,149088.42,41259.9,51970.22,21510.54,1596.13,1389.9,984.4,568.83,
2018/11/16,135897.03,84945.43,50505.23,32272.85,1517.99,1664.76,886.72,358.24,
2018/11/17,118907.29,86461.96,37353.78,26603.02,1522.6,1586.81,721.48,244.18,
2018/11/18,116066.05,63318.08,35001.84,23397.83,1357.6,1308.48,758.61,195.51,
2018/11/19,85687.53,43848.84,20953.79,19341.78,1208.03,1031.87,605.79,204.83,
2018/11/20,65484.91,40182.73,20032.33,18527.14,1536.22,1285.75,856.42,366.38,
2018/11/21,64026,37469.23,21440.26,23829.11,1517.88,1361.27,851.15,343.89,
2018/11/22,60529.8,34206.36,20575.28,47123.75,2339.79,1496.6,2160.13,440.69,
2018/11/23,82875.21,47866.27,21101.06,44317.76,3298.97,2257.38,2512.44,733.45,
2018/11/24,64578.88,35323.43,21001.28,31448.51,2690.45,2465.65,1661.05,558.63,
2018/11/25,53032.56,25679.87,20765.99,22171.59,2199.42,2134.8,1153.09,464.53,
2018/11/26,54228.76,24128.22,19266.59,23833.64,2120.17,2079.34,1268.26,486.06,
2018/11/27,51296.07,19352.06,13431.84,16342.65,1210.91,1387.32,924.63,332.05,
2018/11/28,36265.81,41846.37,15790.96,14032.9,891.96,1039.82,664.28,239.05,
2018/11/29,48659.19,44081.29,18348.59,14164.33,904.24,975.47,481.25,157.25,
2018/11/30,58981.28,151932.77,27481.99,15034.7,1158.03,868.49,599.25,202.7,
2018/12/1,70252.69,287798.94,36378.33,12321.82,1014.59,618.22,619.96,191.72,
2018/12/2,72596.42,164894.12,26465.53,9370.59,811.26,660.05,698.79,150.28,
2018/12/3,48232.61,158197.11,20448.04,10038.21,711.21,530.47,451.53,188.92,
2018/12/4,42282.37,142162.25,19574.87,9113.96,840.83,650.69,464.92,229.91,
2018/12/5,33822.56,379453.02,25373.74,12645.28,1177,1033.6,544.39,230.67,
2018/12/6,38822.77,456370.46,21241.4,16120.14,1173.02,1097.43,592.7,213.95,
2018/12/7,220228.01,341481.91,24987.04,31348.02,1723.11,1272.57,887.86,286.3,
2018/12/8,215735.7,324343.24,26930.95,24699.11,1961.58,1357.5,909.8,268.19,
2018/12/9,148800.63,251541.52,25090.29,20813.25,1829.16,1304.95,942.19,246.2,
2018/12/10,114529.35,162973.1,81240.49,25635.62,2359.83,2048.2,1344.07,382.68,
2018/12/11,106684.95,151177.92,95088.56,30232.57,2019.91,1972.26,1147.85,403.55,
2018/12/12,104887.88,104708.86,124808.72,58299.63,2439.95,1853.3,1411.29,463.14,
2018/12/13,110132.22,145178.71,165609.31,43817.77,2808.87,2079.58,1679.2,1216.85,
2018/12/14,510533.45,177021.64,140790.04,43032.28,2899.01,2018.47,1760.73,649.85,
2018/12/15,519631.14,116887.49,177500.77,38671.21,2733.26,2201.81,1567.78,438.93,
2018/12/16,387770.9,96376.28,56887.14,20753.06,2349.26,1337.64,994.13,319.8,
2018/12/17,567904.52,76032.74,41292.75,20003.9,1526.63,1478.81,968.35,307.51,
2018/12/18,391262.82,67059.99,38354.94,17562.41,1561.36,994.47,937.31,276.52,
2018/12/19,361266.81,64587.99,37195.81,18498.1,2535.33,1380.87,1875.5,342.5,
2018/12/20,310556.26,50975.2,30606.65,22635.62,2533.5,1515.67,1650.9,520.56,
2018/12/21,231063.9,64716.19,34750.49,31111.14,2854.87,1722.31,2179.54,824,
2018/12/22,171996.02,77409.15,31125.22,33091.47,2468.63,1843.5,1951.42,642.91,
2018/12/23,156010.3,60591.13,29533.03,27945.19,2386.14,1680.66,1691.27,436.22,
2018/12/24,139677.72,50506.61,29318.07,25448.5,2473.38,1502.33,1898.93,522.12,
2018/12/25,80391.31,41205.99,34928.27,27724.06,1901.44,1439.61,1740.29,905.03,
2018/12/26,68120.26,32807.37,26170.61,22266.4,1580.35,1549.24,1523.45,641.93,
2018/12/27,62535,33530.25,23795.78,22682.94,1495.84,1146.61,1220.56,484.75,
2018/12/28,98442.83,42938.24,25390.92,26495.59,1860.38,1391.38,1749.25,599.24,
2018/12/29,74939.72,38262.07,30160.3,18831.18,1404.56,1202.91,1023.93,512.83,
2018/12/30,70902.58,40263.55,28972.89,16620.37,1786.19,1578.78,1093.06,558.33,
2018/12/31,99402.61,60830.28,41182.98,15997.24,1733.58,1236.26,1038.35,470.68,
2019/1/1,84319.07,87796.69,50880.86,31378.86,2157.48,1861.72,1827.52,635.49,
2019/1/2,61470.02,72825.18,51854.33,21403.11,1901.95,1745.03,1438.45,399.94,
2019/1/3,61034.56,53275.13,48001.33,20303.82,1602.33,1629.29,1209.23,363.58,
2019/1/4,106956.92,51612.86,51903.97,28660.91,1684.29,2233.64,1904.09,534.45,
2019/1/5,109082.18,54186.55,58005.09,25328.95,1757.14,2177.84,2052.82,619.82,
2019/1/6,79649.23,43972.31,64448.4,17076.53,989.83,1572.31,1262.21,443.63,
2019/1/7,90472.58,33281.54,67357.06,16823.4,1127.48,1423.04,1567.04,414.07,
2019/1/8,73746.19,32532.22,46907.72,14407.1,1306.53,1248.04,1218.97,295.88,
2019/1/9,59319.41,36636.92,35967.16,12120.67,854.06,1002.13,777.08,262.99,
2019/1/10,68782.38,29911.52,42282.84,13702.58,838.83,1233.82,675,291.04,
2019/1/11,128451.48,29990.77,30296.95,13006.44,1044.58,1287.14,671.01,282.6,
2019/1/12,129281.01,25569.57,34487.86,14305.34,1035.77,1346.87,655.46,260.78,
2019/1/13,89692.19,18537.45,29514.45,12231.56,841.17,1209.91,767.97,225.96,
2019/1/14,69947.4,16357.1,28082.83,13280.71,789.31,1222.6,680.65,278.4,
2019/1/15,78690,29202.03,24228.21,9590.69,845.81,943.57,514.08,270.66,
